ID,Straßenname,benannt nach,Geschlecht,Geburtsort,Sterbeort,Beruf,Geburtsjahr,Todesjahr,Wirkungsbereich,Tätigkeitsfeld,Tätigkeitsfeld II,Verbindung,Partei,Sonstiges,lokaler Bezug
1568,Fiedlerstraße,Alfred Fiedler,männlich,Moritzburg,Dresden,"Hochschullehrer, Arzt",1835,1921.0,lokal,wissenschaftlich,Mediziner,,,,ja
936,Alexander-Herzen-Straße,Alexander Iwanowitsch Herzen,männlich,Moskau,Paris,"Revolutionär, Autobiograf, Philosoph, Pädagoge, Prosaist, Publizist, Literaturkritiker, Journalist, Politiker, Lehrer, Schriftsteller",1812,1870.0,international,wissenschaftlich,Geisteswissenschaftler,,,,nein
1883,Renkstraße,Friedrich Renk,männlich,München,Dresden,"Arzt, Hochschullehrer",1850,1928.0,lokal,wissenschaftlich,Mediziner,,,,ja
1202,Wundtstraße,Wilhelm Wundt,männlich,Neckarau,Leipzig,"Physiologe, Philosoph, Hochschullehrer, Psychologe, Schriftsteller",1832,1920.0,regional,wissenschaftlich,Geisteswissenschaftler,,,,nein
1526,Struvestraße,Friedrich Adolph August Struve,männlich,Neustadt in Sachsen,Berlin,"Apotheker, Arzt",1781,1840.0,lokal,wissenschaftlich,Mediziner,,,,ja
1327,Sickingenstraße,Franz von Sickingen,männlich,Bad Münster,Landstuhl,Ritter,1481,1523.0,national,militärisch,Ritter,Reformation,,,nein
992,Florian-Geyer-Straße,Florian Geyer,männlich,Giebelstadt,Würzburg,"Reichsritter, Diplomat, Militär",1490,1525.0,national,militärisch,Ritter,Bauernkriege,,,nein
1508,Lewickistraße,Leonidas Lewicki,männlich,Wien,Dresden,"Maschinenbauingenieur, Hochschullehrer",1840,1907.0,lokal,wissenschaftlich,Ingenieur,,,,ja
1754,Cornelius-Gurlitt-Straße,Cornelius Gurlitt,männlich,Nischwitz,Dresden,"Hochschullehrer, Kunsthistoriker, Architekt",1850,1938.0,lokal,wissenschaftlich,Architekt,,,,ja
1805,Hörigstraße,Ernst Otto Hörig,männlich,Nünchritz,Dresden,,1837,1898.0,lokal,wissenschaftlich,Pädagoge,,,,ja
1057,Lise-Meitner-Straße,Lise Meitner,weiblich,Wien,Cambridge,"Kernphysiker, Hochschullehrer, Chemiker, Physiker",1878,1968.0,international,wissenschaftlich,Naturwissenschaftler,,,,nein
1052,Fröbelstraße,Friedrich Fröbel,männlich,Oberweißbach/Thüringer Wald,Marienthal (Bad Liebenstein),"Sachbuchautor, Pädagoge, Schriftsteller, Lehrer",1782,1852.0,national,wissenschaftlich,Pädagoge,,,,nein
1396,Prof.-von-Finck-Straße,Julius Finck,männlich,Pärnu,,"Orthopäde, Orthopädischer Chirurg, Arzt",1864,1951.0,lokal,wissenschaftlich,Mediziner,,,,nein
1593,Hermann-Reichelt-Straße,Hermann Reichelt,männlich,Wilsdruffer Vorstadt,Kaditz,Pilot,1878,1914.0,lokal,kulturell,Sonstige,Luftfahrt,,,ja
1583,Devrientstraße,Gustav Emil Devrient,männlich,Berlin,Dresden,"Bühnenschauspieler, Schauspieler",1803,1872.0,lokal,kulturell,Schauspieler,,,,ja
1100,Galileistraße,Galileo Galilei,männlich,Pisa,Arcetri,"Philosoph, Hochschullehrer, Universalgelehrter, Erfinder, Mathematiker, Astrologe, Physiker, Ingenieur, Wissenschaftler, Astronom",1564,1642.0,international,wissenschaftlich,Universalgelehrter,,,,nein
1762,Ulrichstraße,Pauline Ulrich,weiblich,Berlin,Dresden,Bühnenschauspieler,1835,1916.0,lokal,kulturell,Schauspieler,,,,ja
1474,Dungerstraße,Hermann Dunger,männlich,Plauen,Dresden,"Linguist, Germanist, Hochschullehrer",1843,1912.0,lokal,wissenschaftlich,Pädagoge,,,,ja
1218,Riegelplatz,Herman Riegel,männlich,Potsdam,Braunschweig,"Kunsthistoriker, Hochschullehrer",1834,1900.0,national,wissenschaftlich,Geisteswissenschaftler,,,,nein
1622,Lotte-Meyer-Straße,Lotte Meyer,weiblich,Bremen,Dresden,"Filmschauspieler, Bühnenschauspieler",1909,1991.0,lokal,kulturell,Schauspieler,,,,ja
874,Helmholtzstraße,Hermann von Helmholtz,männlich,Potsdam,Charlottenburg,"Biophysiker, Facharzt für Augenheilkunde, Musiktheoretiker, Musikwissenschaftler, Militärarzt, Philosoph, Facharzt für Pathologie, Physiologe, Anatom, Hochschullehrer, Psychologe, Physiker, Naturwissenschaftler",1821,1894.0,national,wissenschaftlich,Mediziner,,,,nein
1691,Heinrich-Greif-Straße,Heinrich Greif,männlich,Dresden,Berlin,"Bühnenschauspieler, Schriftsteller, Schauspieler",1907,1946.0,lokal,kulturell,Schauspieler,,,,ja
1708,Hans-Otto-Weg,Hans Otto,männlich,Dresden,Berlin,"Filmschauspieler, Bühnenschauspieler",1900,1933.0,lokal,kulturell,Schauspieler,,,,ja
1324,Wieckestraße,Paul Wiecke,männlich,Elberfeld,Blankenburg,"Regisseur, Theaterleiter, Schauspieler",1862,1944.0,lokal,kulturell,Schauspieler,,,,nein
1422,Fechnerstraße,Gustav Theodor Fechner,männlich,Żarki Wielkie,Leipzig,"Statistiker, Philosoph, Hochschullehrer, Übersetzer, Psychologe, Physiker, Schriftsteller",1801,1887.0,lokal,wissenschaftlich,Naturwissenschaftler,,,,nein
1670,Traute-Richter-Straße,Traute Richter,weiblich,Karlsbad,Dresden,"Filmschauspieler, Bühnenschauspieler",1924,1986.0,lokal,kulturell,Schauspieler,,,,ja
1441,Fritz-Foerster-Platz,Fritz Foerster,männlich,Zielona Góra,Dresden,"Hochschullehrer, Chemiker",1866,1931.0,lokal,wissenschaftlich,Naturwissenschaftler,,,,ja
1140,Haeckelstraße,Ernst Haeckel,männlich,Potsdam,Jena,"Ökologe, Forschungsreisender, Ichthyologe, Botaniker, Philosoph, Hochschullehrer, Ornithologe, Zoologe, Biologe, Arzt, Fotograf, Naturwissenschaftler, Schriftsteller",1834,1919.0,national,wissenschaftlich,Mediziner,,,,nein
1635,Heinrich-Cotta-Straße,Heinrich Cotta,männlich,Zillbach,Tharandt,"Förster, Hochschullehrer, Schriftsteller",1763,1844.0,lokal,wissenschaftlich,Naturwissenschaftler,,,,ja
1740,Dettmerstraße,Friedrich Dettmer,männlich,Kassel,Dresden,"Opernsänger, Bühnenschauspieler",1835,1880.0,lokal,kulturell,Schauspieler,,,,ja
1415,Erich-Ponto-Straße,Erich Ponto,männlich,Lübeck,Stuttgart,"Bühnenschauspieler, Filmschauspieler",1884,1957.0,lokal,kulturell,Schauspieler,,,,nein
952,Suttnerstraße,Bertha von Suttner,weiblich,Prag,Wien,"Pazifist, Science-Fiction-Schriftsteller, Romancier, Journalist, Herausgeber, Übersetzer, Schriftsteller",1843,1914.0,international,wissenschaftlich,Sonstige,,,,nein
1531,Friedrich-Wieck-Straße,Friedrich Wieck,männlich,Pretzsch (Elbe),Loschwitz,"Musikpädagoge, Musikwissenschaftler, Musikkritiker, Pianist, Komponist",1785,1873.0,lokal,wissenschaftlich,Pädagoge,,,,ja
1092,Guts-Muths-Straße,Johann Christoph Friedrich GutsMuths,männlich,Quedlinburg,Ibenhain,"Turner, Sachbuchautor, Geograph, Pädagoge, Lehrer",1759,1839.0,national,wissenschaftlich,Pädagoge,Turnerbewegung,,,nein
1077,Dorothea-Erxleben-Straße,Dorothea Christiane Erxleben,weiblich,Quedlinburg,Quedlinburg,Arzt,1715,1762.0,national,wissenschaftlich,Mediziner,,,,nein
1046,Fichtestraße,Johann Gottlieb Fichte,männlich,Rammenau,Berlin,"Philosoph, Hochschullehrer, Schriftsteller",1762,1814.0,regional,wissenschaftlich,Geisteswissenschaftler,,,,nein
1679,Neuberinstraße,Friederike Caroline Neuber,weiblich,Reichenbach im Vogtland,Laubegast,"Bühnenschauspieler, Schriftsteller",1697,1760.0,lokal,kulturell,Schauspieler,,,,ja
1684,Rudi-Lattner-Straße,Rudi Lattner,männlich,Dresden,Jugoslawien,Militär,1904,1945.0,lokal,kulturell,Sportler,NS-Widerstand,,,ja
1097,Emil-Ueberall-Straße,Emil Ueberall,männlich,,,Landvermesser,1848,1936.0,lokal,administrativ,Sonstige,,,,nein
1318,Bruhmstraße,Theodor Wilhelm Bruhm,männlich,,,Förster,1811,1886.0,lokal,administrativ,Sonstige,,,,nein
1489,Helmut-Schön-Allee,Helmut Schön,männlich,Dresden,Wiesbaden,"Fußballspieler, Fußballtrainer",1915,1996.0,lokal,kulturell,Sportler,,,,ja
1388,Max-Hünig-Straße,Max Hünig,männlich,,,Schriftsetzer,1851,1935.0,lokal,ökonomisch,Sonstige,Sozialdemokratie,,,nein
1763,Wuttkestraße,Robert Wuttke,männlich,Reudnitz,Dresden,"Hochschullehrer, Wirtschaftswissenschaftler",1859,1914.0,lokal,wissenschaftlich,Ökonom,,,,ja
859,Friedrich-List-Platz,Friedrich List,männlich,Reutlingen,Kufstein,"Hochschullehrer, Journalist, Diplomat, Wirtschaftswissenschaftler, Unternehmer, Politiker, Schriftsteller",1789,1846.0,lokal,wissenschaftlich,Ökonom,,,,nein
865,Liststraße,Friedrich List,männlich,Reutlingen,Kufstein,"Journalist, Hochschullehrer, Diplomat, Wirtschaftswissenschaftler, Unternehmer, Politiker, Schriftsteller",1789,1846.0,lokal,wissenschaftlich,Ökonom,,,,nein
1031,Heinrich-Tessenow-Weg,Heinrich Tessenow,männlich,Rostock,Berlin,"Hochschullehrer, Stadtplaner, Architekt",1876,1950.0,lokal,wissenschaftlich,Architekt,,,,nein
1581,Georg-Treu-Platz,Georg Treu,männlich,Sankt Petersburg,Dresden,"Klassischer Archäologe, Museologe, Archäologe, Kunsthistoriker, Altertumswissenschaftler, Hochschullehrer, Kurator",1843,1921.0,lokal,wissenschaftlich,Geisteswissenschaftler,,,,ja
1254,Diesterwegstraße,Adolph Diesterweg,männlich,Siegen,Berlin,"Publizist, Pädagoge, Lehrer, Schriftsteller",1790,1866.0,national,wissenschaftlich,Pädagoge,,,,nein
1796,Manitiusstraße,August Siegesmund Manitius,männlich,Skäßchen,Dresden,"Schulleiter, Lehrer",1792,1861.0,lokal,wissenschaftlich,Pädagoge,,,,ja
1712,Rudolf-Harbig-Weg,Rudolf Harbig,männlich,Dresden,Kropywnyzkyj,"Mittelstreckenläufer, Leichtathlet, Sprinter",1913,1944.0,lokal,kulturell,Sportler,,,,ja
1045,Ewald-Kluge-Straße,Ewald Kluge,männlich,Lausa,Ingolstadt,"Autorennfahrer, Motorradrennfahrer",1909,1964.0,lokal,kulturell,Sportler,,,,nein
970,Krenkelstraße,Max Krenkel,männlich,Chemnitz,Viktoriahaus,"Privatgelehrter, Theologe",1839,1901.0,lokal,ökonomisch,Stifter,,,,nein
1222,Winckelmannstraße,Johann Joachim Winckelmann,männlich,Stendal,Triest,"Archäologe, Hauslehrer, Kunsthistoriker, Historiker, Bibliothekar, Schriftsteller",1717,1768.0,lokal,wissenschaftlich,Geisteswissenschaftler,,,,nein
935,Friedrich-Hegel-Straße,Georg Wilhelm Friedrich Hegel,männlich,Stuttgart,Berlin,"Philosophiehistoriker, Rechtsphilosoph, Logiker, Philosoph, Hochschullehrer, Schriftsteller",1770,1831.0,national,wissenschaftlich,Geisteswissenschaftler,,,,nein
1084,Virchowstraße,Rudolf Virchow,männlich,Świdwin,Berlin,"Paläoanthropologe, Prähistoriker, Anthropologe, Archäologe, Hochschullehrer, Akademiker, Facharzt für Pathologie, Biologe, Paläontologe, Politiker, Arzt, Schriftsteller",1821,1902.0,national,wissenschaftlich,Mediziner,,,,nein
1385,Louis-Köhler-Weg,Louis Köhler,männlich,,,"Lehrer, Kantor",1857,1934.0,lokal,kulturell,Sonstige,,,,nein
1841,Kotteweg,C. Gustav Kotte,männlich,,,,1844,1925.0,lokal,kulturell,Sonstige,,,,nein
1330,Friesengasse,Franz Gemachreich,männlich,,,Furier,,,lokal,militärisch,Sonstige,,,,nein
1357,Tichystraße,Hans Tichy,männlich,Szklarska Poręba,,Rheumatologe,1888,1970.0,lokal,wissenschaftlich,Mediziner,,,,nein
1375,Juliusweg,Julius Walter Meinhold,männlich,,,,,,lokal,ökonomisch,Sonstige,,,,nein
1069,Semmelweisstraße,Ignaz Semmelweis,männlich,Tabán,Oberdöbling,"Geburtshelfer, Gynäkologe, Botaniker, Hygienefachkraft, Hochschullehrer, Arzt",1818,1865.0,international,wissenschaftlich,Mediziner,,,,nein
951,Karl-Marx-Straße,Karl Marx,männlich,Trier,London,"Filmautor, Fernsehautor, Sozialwissenschaftler, Philosoph, Revolutionär, Soziologe, Journalist, Wirtschaftswissenschaftler, Autor, Historiker, Politiker, Dichter, Schriftsteller",1818,1883.0,international,wissenschaftlich,Ökonom,Sozialismus/Kommunismus,,,nein
1019,Uhlandstraße,Ludwig Uhland,männlich,Tübingen,Tübingen,"Literaturhistoriker, Linguist, Hochschullehrer, Dichterjurist, Liedtexter, Politiker, Dichter, Rechtsanwalt, Schriftsteller",1787,1862.0,national,wissenschaftlich,Geisteswissenschaftler,,,,nein
1008,Comeniusstraße,Johann Amos Comenius,männlich,Uherský Brod,Amsterdam,"Philosoph, Linguist, Theologe, Pädagoge, Presbyter, Archivar, Historiker, Politiker, Lehrer, Bischof, Schriftsteller, Wissenschaftler",1592,1670.0,international,wissenschaftlich,Pädagoge,,,,nein
1775,Müller-Berset-Straße,Marie Berset,weiblich,Dresden,Bern,Gründer,1815,1898.0,lokal,ökonomisch,Stifter,,,,ja
1821,Justinenstraße,Johanne Justine Renner,weiblich,Dresden,Dresden,Stifter,1763,1856.0,lokal,ökonomisch,Stifter,,,,ja
1845,Friederike-Serre-Weg,Friederike Serre,weiblich,Dresden,Dresden,Mäzen,1800,1872.0,lokal,ökonomisch,Stifter,,,,ja
3219,Ludwig-Küntzelmann-Platz,,männlich,Dresden,,Unternehmer,1826,1881.0,lokal,ökonomisch,Stifter,,,,ja
1306,Hofmannstraße,August Hofmann,männlich,,,Geschäftsführer,,,lokal,ökonomisch,Sonstige,,,,nein
1308,Heynahtsstraße,Peter Eduard Heynahts,männlich,,,"Privatier, Wohltäter",,,lokal,ökonomisch,Sonstige,,,,nein
1320,Carl-Borisch-Straße,Carl Borisch,männlich,,,,1828,1906.0,lokal,ökonomisch,Sonstige,,,,nein
1353,Knappestraße,Carl Joseph Knappe,männlich,,,,1847,1922.0,lokal,ökonomisch,Sonstige,,,,nein
1354,Stiehlerstraße,Karl Gottfried Stiehler,männlich,,,,1822,1911.0,lokal,ökonomisch,Sonstige,,,,nein
1359,Traugoth-Schmiedgen-Straße,Traugoth Schmiedgen,männlich,,,Gastwirt,1859,1933.0,lokal,ökonomisch,Sonstige,,,Straßenerbauer,nein
1832,Kändlerstraße,Bernhard Adolf Kändler,männlich,,Dresden,Rittergutsbesitzer,,1880.0,lokal,ökonomisch,Sonstige,,,,ja
1861,Theodorstraße,Theodor Zschimmer,männlich,,,Ziegeleibesitzer,,,lokal,ökonomisch,Sonstige,,,,nein
1882,Quosdorfstraße,Friedrich August Quosdorf,männlich,,,,1840,1889.0,lokal,ökonomisch,Sonstige,,,,nein
1316,Elisabethstraße,Elisabeth Klemm,weiblich,,,Ehefrau,,,lokal,ökonomisch,Sonstige,,,,nein
1317,Emilienstraße,Emilie Kolbe,weiblich,,,,,,lokal,ökonomisch,Sonstige,,,,nein
1351,Wilhelminenstraße,Wilhelmine Simming,weiblich,,,,,,lokal,ökonomisch,Sonstige,,,,nein
1825,Ehrlichstraße,Johann Georg Ehrlich,männlich,Hennersdorf,Dresden,"Kaufmann, Politiker",1676,1743.0,lokal,ökonomisch,Stifter,,,,ja
1840,Stangestraße,Nicolaus Stange,männlich,Reval,Dresden,"Staatsrat, Stifter",1819,1902.0,lokal,ökonomisch,Stifter,,,,ja
1283,Enderstraße,Carl Ender,männlich,,,,1840,1914.0,national,ökonomisch,Stifter,,,,nein
1299,Augustinstraße,Karl Gottlob Augustin,männlich,,,"Stifter, Wohltäter",1800,1870.0,lokal,ökonomisch,Stifter,,,,nein
1329,Ritzenbergstraße,Ferdinand Eduard Theodor von Ritzenberg,männlich,,,"Rittergutsbesitzer, Stifter",,1849.0,lokal,ökonomisch,Stifter,,,,nein
1333,Trobischstraße,Johann Heinrich Trobisch,männlich,,,Gutsbesitzer,1843,1918.0,lokal,ökonomisch,Stifter,,,,nein
1341,Freystraße,Karl Friedrich August Frey,männlich,,,"Förster, Stifter",1816,1883.0,lokal,ökonomisch,Stifter,,,,nein
1345,Heymelstraße,Adolph Heymel,männlich,,,"Konsul, Kaufmann",1822,1890.0,lokal,ökonomisch,Stifter,,,,nein
1350,Nätherstraße,Johann Gottlieb Näther,männlich,,,"Gutsbesitzer, Stifter",,1884.0,lokal,ökonomisch,Stifter,,,,nein
1382,Fritz-Arndt-Platz,Fritz Arndt,männlich,,,,,,lokal,ökonomisch,Stifter,,,,nein
1400,Rudolf-Walther-Straße,Rudolf Walther,männlich,,,,1923,,national,ökonomisch,Stifter,,,,nein
1785,Siebekingstraße,Gustav Wilhelm Hugo Siebeking,männlich,,,,1840,1893.0,lokal,ökonomisch,Stifter,,,,nein
1786,Vollsackstraße,Georg Edmund Vollsack,männlich,,,"Kaufmann, Stifter",,1912.0,lokal,ökonomisch,Stifter,,,,nein
1798,Liehrstraße,Carl Stephan Liehr,männlich,,,"Stifter, Wohltäter",1827,1892.0,lokal,ökonomisch,Stifter,,,,nein
1799,Schoberstraße,Friedrich Immanuel Schober,männlich,,,Stifter,1760,1849.0,lokal,ökonomisch,Stifter,,,,nein
1815,Hepkestraße,Bernhard Hepke,männlich,,,Kaufmann,,,lokal,ökonomisch,Stifter,,,,nein
1831,Duckwitzstraße,Heinrich Eduard Duckwitz,männlich,,,,1797,1858.0,lokal,ökonomisch,Stifter,,,,nein
1833,Thiemestraße,Karl Friedrich Ludwig Thieme,männlich,,,Arzt,1840,1918.0,lokal,ökonomisch,Stifter,,,,nein
1842,Leumerstraße,Karl Gottlob Leumer,männlich,,Dresden,,1813,1877.0,lokal,ökonomisch,Stifter,,,,ja
1848,Schädestraße,Hermann Schäde,männlich,,,,1831,1900.0,lokal,ökonomisch,Stifter,,,,nein
1849,Knoopstraße,Wilhelm Knoop,männlich,,,,1836,1913.0,lokal,ökonomisch,Stifter,,,,nein
1855,Hietzigstraße,Karl Adolph Hietzig,männlich,,,Steinbruchbesitzer,1824,1877.0,lokal,ökonomisch,Stifter,,,,nein
1857,Vitzthumstraße,Rudolph Vitzthum von Apolda,männlich,,,,1572,1639.0,lokal,ökonomisch,Stifter,,,,nein
1858,Keglerstraße,Hermann Ferdinand Kegler,männlich,,,Kaufmann,1838,1870.0,lokal,ökonomisch,Stifter,,,,nein
1859,Rothermundtstraße,Julius Ludwig Rothermundt,männlich,,,,1827,1890.0,lokal,ökonomisch,Stifter,,,,nein
1864,Tischerstraße,Ernst Traugott Tischer,männlich,,,,,1897.0,lokal,ökonomisch,Stifter,,,,nein
1402,Schunckstraße,Hellene Schunck,weiblich,,,,1846,1913.0,lokal,ökonomisch,Stifter,,,,nein
1774,Pohlandplatz,Auguste Elisabeth von Pohland,weiblich,,,Stifter,1832,1910.0,lokal,ökonomisch,Stifter,,,,nein
1784,Haenel-Clauß-Platz,Sara Emilie Haenel-Claus,weiblich,,,,,1889.0,lokal,ökonomisch,Stifter,,,,nein
1803,Silberweg,Helene Silber,weiblich,,,,,,lokal,ökonomisch,Stifter,,,,nein
1820,Haenel-Clauß-Straße,Sara Emilie Haenel-Claus,weiblich,,Dresden,,,1889.0,lokal,ökonomisch,Stifter,,,,ja
1824,Laurinstraße,Caroline Amalie Laurin,weiblich,,,,1798,1881.0,lokal,ökonomisch,Stifter,,,,nein
1843,Hegerstraße,Amalie Wilhelmine Heger,weiblich,,Dresden,Stifter,1800,1877.0,lokal,ökonomisch,Stifter,,,,ja
1860,Beilstraße,Eva Rosine Beil,weiblich,,,Stifter,1822,1897.0,lokal,ökonomisch,Stifter,,,,nein
1337,Klingestraße,Alfred Klinger,männlich,,,Unternehme,1846,1910.0,lokal,ökonomisch,Stifter,,,,nein
1550,Tittmannstraße,Karl Christian Tittmann,männlich,Grimma,Dresden,"Hochschullehrer, Theologe",1744,1820.0,lokal,religiös,Superintendent,,,,ja
1168,Spittastraße,Philipp Spitta,männlich,Hannover,Burgdorf,"Theologe, Pastor, Dichter",1801,1859.0,national,religiös,Superintendent,evangelisch,,,nein
1575,Löscherstraße,Valentin Ernst Löscher,männlich,Sondershausen,Dresden,Heiliges Römisches Reich Deutscher Nation,1673,1749.0,lokal,religiös,Superintendent,evangelisch,,,ja
1314,Dora-Zschille-Straße,Dora Zschille,weiblich,,,Sänger,1906,1997.0,lokal,ökonomisch,Sonstige,,,,nein
1486,Dore-Hoyer-Straße,Dore Hoyer,weiblich,Dresden,Berlin,"Tänzer, Choreograf",1911,1967.0,lokal,kulturell,Tänzer,,,,ja
1066,Bünauplatz,Heinrich von Bünau,männlich,Weißenfels,Oßmannstedt,"Bibliophiler, Historiker",1697,1762.0,regional,wissenschaftlich,Geisteswissenschaftler,,,,nein
1873,Valeria-Kratina-Weg,Valeria Kratina,weiblich,Dresden,,"Balletttänzer, Lehrer",1892,1983.0,lokal,kulturell,Tänzer,,,,ja
1419,Mary-Wigman-Straße,Mary Wigman,weiblich,Hannover,West-Berlin,"Musikpädagoge, Tänzer, Choreograf, Hochschullehrer, Komponist",1886,1973.0,lokal,kulturell,Tänzer,,,,nein
1487,Gret-Palucca-Straße,Gret Palucca,weiblich,München,Dresden,"Musikpädagoge, Tänzer, Choreograf, Hochschullehrer",1902,1993.0,lokal,kulturell,Tänzer,,,,ja
1279,Siegmund-Loewe-Straße,Siegmund Loewe,männlich,Berlin,Sarasota,"Ingenieur, Unternehmer",1885,1962.0,national,ökonomisch,Unternehmer,,,,nein
1475,Timaeusstraße,August Friedrich Timaeus,männlich,Celle,Dresden,Unternehmer,1794,1875.0,lokal,ökonomisch,Unternehmer,, ,,ja
1313,Osterhausenstraße,Johann Georg von Osterhausen,männlich,,,,1505,1627.0,lokal,politisch,Sonstige,Monarchie,,,nein
1167,Gustav-Hartmann-Straße,Gustav Hartmann,männlich,Chemnitz,Schäftlarn,"Unternehmensleiter, Unternehmer",1842,1910.0,lokal,ökonomisch,Unternehmer,,,,nein
1040,Hermann-Mende-Straße,Otto Hermann Mende,männlich,Dorfhain,,Unternehmer,1885,1940.0,lokal,ökonomisch,Unternehmer,,,,nein
1566,Burgkstraße,Arthur Dathe von Burgk,männlich,Dresden,Roßthal,"Unternehmer, Politiker",1823,1897.0,lokal,ökonomisch,Unternehmer,,,,ja
1381,Walter-Peters-Straße,Walter Peters,männlich,,,,,1944.0,national,politisch,Sonstige,NS-Widerstand,,,nein
1697,Küntzelmannstraße,Ludwig Küntzelmann,männlich,Dresden,,Industrieller,1826,1881.0,lokal,ökonomisch,Unternehmer,,,,ja
1751,Clemens-Müller-Straße,Clemens Müller,männlich,Dresden,Dresden,"Entomologe, Unternehmer",1828,1902.0,lokal,ökonomisch,Unternehmer,,,,ja
1203,Wilhelm-Wolf-Straße,Wilhelm Wolff,männlich,,Manchester,"Revolutionär, Journalist, Schulmeister, Politiker, Schriftsteller",1809,1864.0,national,politisch,Sonstige,Sozialismus/Kommunismus,,,nein
1370,Herbert-Barthel-Straße,Herbert Barthel,männlich,,,,,1933.0,lokal,politisch,Sonstige,Sozialismus/Kommunismus,,Name falsch geschrieben,nein
1334,Gustav-Richter-Straße,Gustav Richter,männlich,,,Arbeiter,1890,1942.0,lokal,politisch,Sonstige,"Sozialismus/Kommunismus, NS-Widerstand",KPD,,nein
1651,Bienertstraße,Gottlieb Traugott Bienert,männlich,Eschdorf,Dresden,"Müller, Unternehmer",1813,1894.0,lokal,ökonomisch,Unternehmer,,,,ja
1336,Luboldtstraße,Rudolf August Luboldt,männlich,Gera,Weißer Hirsch,"Apotheker, Unternehmer",1831,1894.0,lokal,ökonomisch,Unternehmer,,,,nein
1817,Schlüterstraße,Franz Schlüter,männlich,Goslar,Dresden,"Kaufmann, Unternehmer",1833,1901.0,lokal,ökonomisch,Unternehmer,,,,ja
1793,Hedwig-Langner-Weg,Hedwig Langner,weiblich,Großenhain,Dresden,Unternehmer,1870,1945.0,lokal,ökonomisch,Unternehmer,,,,ja
1767,Jordanstraße,Gottfried Heinrich Christoph Jordan,männlich,Hasserode,Dresden,"Unternehme, Schokoladier, Stadtverordneter",1791,1860.0,lokal,ökonomisch,Unternehmer,,,,ja
1416,Harkortstraße,Gustav Harkort,männlich,Haus Harkorten,Leipzig,"Bankier, Politiker",1795,1865.0,lokal,ökonomisch,Unternehmer,,,,nein
1777,Bodemerweg,Jacob Georg Bodemer,männlich,Leipzig,Pillnitz,"Philanthrop, Unternehmer",1807,1888.0,lokal,ökonomisch,Unternehmer,,,,ja
1169,Siemensstraße,Werner von Siemens,männlich,Lenthe,Charlottenburg,"Eisenbahningenieur, Erfinder, Militäringenieur, Unternehmer, Politiker, Ingenieur",1816,1892.0,national,ökonomisch,Unternehmer,,,,nein
1411,Eschebachstraße,Carl Eschebach,männlich,Lutherstadt Wittenberg,Monte-Carlo,"Kunstsammler, Unternehmer",1842,1905.0,lokal,ökonomisch,Unternehmer,,,,nein
926,Lingnerallee,Karl August Lingner,männlich,Magdeburg,Berlin,Unternehmer,1861,1916.0,lokal,ökonomisch,Unternehmer,,,,nein
927,Lingnerplatz,Karl August Lingner,männlich,Magdeburg,Berlin,Unternehmer,1861,1916.0,lokal,ökonomisch,Unternehmer,,,,nein
1481,Gehestraße,Franz Ludwig Gehe,männlich,Oschatz,Dresden,"Philanthrop, Unternehmer",1810,1882.0,lokal,ökonomisch,Unternehmer,,,,ja
1032,Hugo-Junkers-Ring,Hugo Junkers,männlich,Rheydt,Gauting,"Flugingenieur, Hochschullehrer, Erfinder, Ingenieur",1859,1935.0,national,ökonomisch,Unternehmer,,,,nein
1044,Eugen-Dieterich-Straße,Eugen Dieterich,männlich,Waltershausen,Helfenberg,"Chemiker, Unternehmer",1840,1904.0,lokal,ökonomisch,Unternehmer,,,,nein
896,Carl-Zeiß-Straße,Carl Zeiß,männlich,Weimar,Jena,"Physiker, Unternehmer, Ingenieur, Fotograf",1816,1888.0,national,ökonomisch,Unternehmer,,,,nein
1827,Trentzschweg,Karl Friedrich Trentzsch,männlich,,,"Müller, Gastwirt",1822,1887.0,lokal,ökonomisch,Unternehmer,,,,nein
950,Georg-Marwitz-Straße,Georg Marwitz,männlich,,,Kaufmann,1854,1923.0,lokal,ökonomisch,Unternehmer,,,,nein
1322,Collenbuschstraße,Adolph Collenbusch,männlich,,,Kommerzienrat,1841,1921.0,lokal,ökonomisch,Unternehmer,,,,nein
1800,Robert-Berndt-Straße,Robert Berndt,männlich,,,Bauunternehmer,,,lokal,ökonomisch,Unternehmer,,,,nein
1812,Bramschstraße,Johann Ludwig Bramsch,männlich,,Kiel,Unternehmer,1811,1877.0,lokal,ökonomisch,Unternehmer,,,,nein
1830,Geblerstraße,Johann Heinrich Moritz Gebler,männlich,,,Seifensieder,,1879.0,lokal,ökonomisch,Unternehmer,,,,nein
1876,Am Bramschkontor,Johann Ludwig Bramsch,männlich,,Kiel,Unternehmer,1811,1877.0,lokal,ökonomisch,Unternehmer,,,,nein
1368,Heinrich-Klemm-Weg,Heinrich Klemm,männlich,Altfranken,,"Verleger, Bibliothekar",1819,1886.0,lokal,ökonomisch,Verleger,,,,nein
1005,Brockhausstraße,Friedrich Arnold Brockhaus,männlich,Dortmund,Leipzig,"Buchhändler, Verleger",1772,1823.0,regional,ökonomisch,Verleger,,,,nein
1570,Arnoldstraße,Johann Christoph Arnold,männlich,Hartmannsdorf,Dresden,"Verleger, Schriftsteller",1763,1847.0,lokal,ökonomisch,Verleger,,,,ja
