ID,Straßenname,benannt nach [WD],Geschlecht,Geburtsort,Sterbeort,Beruf [WD],Geburtsjahr,Todesjahr,Wirkungsbereich,Tätigkeitsfeld,Tätigkeitsfeld II,Verbindung,Partei,Sonstiges
865,Liststraße,Friedrich List,männlich,Reutlingen,Kufstein,"Journalist, Hochschullehrer, Diplomat, Wirtschaftswissenschaftler, Unternehmer, Politiker, Schriftsteller",1789,1846,lokal,wissenschaftlich,Ökonom,,,
1031,Heinrich-Tessenow-Weg,Heinrich Tessenow,männlich,Rostock,Berlin,"Hochschullehrer, Stadtplaner, Architekt",1876,1950,lokal,wissenschaftlich,Architekt,,,
1581,Georg-Treu-Platz,Georg Treu,männlich,Sankt Petersburg,Dresden,"Klassischer Archäologe, Museologe, Archäologe, Kunsthistoriker, Altertumswissenschaftler, Hochschullehrer, Kurator",1843,1921,lokal,wissenschaftlich,Geisteswissenschaftler,,,
1254,Diesterwegstraße,Adolph Diesterweg,männlich,Siegen,Berlin,"Publizist, Pädagoge, Lehrer, Schriftsteller",1790,1866,national,wissenschaftlich,Pädagoge,,,
1796,Manitiusstraße,August Siegesmund Manitius,männlich,Skäßchen,Dresden,"Schulleiter, Lehrer",1792,1861,lokal,wissenschaftlich,Pädagoge,,,
1712,Rudolf-Harbig-Weg,Rudolf Harbig,männlich,Dresden,Kropywnyzkyj,"Mittelstreckenläufer, Leichtathlet, Sprinter",1913,1944,lokal,kulturell,Sportler,,,
1045,Ewald-Kluge-Straße,Ewald Kluge,männlich,Lausa,Ingolstadt,"Autorennfahrer, Motorradrennfahrer",1909,1964,lokal,kulturell,Sportler,,,
970,Krenkelstraße,Max Krenkel,männlich,Chemnitz,Viktoriahaus,"Privatgelehrter, Theologe",1839,1901,lokal,ökonomisch,Stifter,,,
1222,Winckelmannstraße,Johann Joachim Winckelmann,männlich,Stendal,Triest,"Archäologe, Hauslehrer, Kunsthistoriker, Historiker, Bibliothekar, Schriftsteller",1717,1768,lokal,wissenschaftlich,Geisteswissenschaftler,,,
935,Friedrich-Hegel-Straße,Georg Wilhelm Friedrich Hegel,männlich,Stuttgart,Berlin,"Philosophiehistoriker, Rechtsphilosoph, Logiker, Philosoph, Hochschullehrer, Schriftsteller",1770,1831,national,wissenschaftlich,Geisteswissenschaftler,,,
1084,Virchowstraße,Rudolf Virchow,männlich,Świdwin,Berlin,"Paläoanthropologe, Prähistoriker, Anthropologe, Archäologe, Hochschullehrer, Akademiker, Facharzt für Pathologie, Biologe, Paläontologe, Politiker, Arzt, Schriftsteller",1821,1902,national,wissenschaftlich,Mediziner,,,
1385,Louis-Köhler-Weg,Louis Köhler,männlich,,,"Lehrer, Kantor",1857,1934,lokal,kulturell,Sonstige,,,
1841,Kotteweg,C. Gustav Kotte,männlich,,,,1844,1925,lokal,kulturell,Sonstige,,,
1330,Friesengasse,Franz Gemachreich,männlich,,,Furier,,,lokal,militärisch,Sonstige,,,
1357,Tichystraße,Hans Tichy,männlich,Szklarska Poręba,,Rheumatologe,1888,1970,lokal,wissenschaftlich,Mediziner,,,
1375,Juliusweg,Julius Walter Meinhold,männlich,,,,,,lokal,ökonomisch,Sonstige,,,
1069,Semmelweisstraße,Ignaz Semmelweis,männlich,Tabán,Oberdöbling,"Geburtshelfer, Gynäkologe, Botaniker, Hygienefachkraft, Hochschullehrer, Arzt",1818,1865,international,wissenschaftlich,Mediziner,,,
951,Karl-Marx-Straße,Karl Marx,männlich,Trier,London,"Filmautor, Fernsehautor, Sozialwissenschaftler, Philosoph, Revolutionär, Soziologe, Journalist, Wirtschaftswissenschaftler, Autor, Historiker, Politiker, Dichter, Schriftsteller",1818,1883,international,wissenschaftlich,Ökonom,Sozialismus/Kommunismus,,
1019,Uhlandstraße,Ludwig Uhland,männlich,Tübingen,Tübingen,"Literaturhistoriker, Linguist, Hochschullehrer, Dichterjurist, Liedtexter, Politiker, Dichter, Rechtsanwalt, Schriftsteller",1787,1862,national,wissenschaftlich,Geisteswissenschaftler,,,
1008,Comeniusstraße,Johann Amos Comenius,männlich,Uherský Brod,Amsterdam,"Philosoph, Linguist, Theologe, Pädagoge, Presbyter, Archivar, Historiker, Politiker, Lehrer, Bischof, Schriftsteller, Wissenschaftler",1592,1670,international,wissenschaftlich,Pädagoge,,,
1775,Müller-Berset-Straße,Marie Berset,weiblich,Dresden,Bern,Gründer,1815,1898,lokal,ökonomisch,Stifter,,,
1821,Justinenstraße,Johanne Justine Renner,weiblich,Dresden,Dresden,Stifter,1763,1856,lokal,ökonomisch,Stifter,,,
1845,Friederike-Serre-Weg,Friederike Serre,weiblich,Dresden,Dresden,Mäzen,1800,1872,lokal,ökonomisch,Stifter,,,
3219,Ludwig-Küntzelmann-Platz,,männlich,Dresden,,Unternehmer,1826,1881,lokal,ökonomisch,Stifter,,,
1306,Hofmannstraße,August Hofmann,männlich,,,Geschäftsführer,,,lokal,ökonomisch,Sonstige,,,
1308,Heynahtsstraße,Peter Eduard Heynahts,männlich,,,"Privatier, Wohltäter",,,lokal,ökonomisch,Sonstige,,,
1320,Carl-Borisch-Straße,Carl Borisch,männlich,,,,1828,1906,lokal,ökonomisch,Sonstige,,,
1353,Knappestraße,Carl Joseph Knappe,männlich,,,,1847,1922,lokal,ökonomisch,Sonstige,,,
1354,Stiehlerstraße,Karl Gottfried Stiehler,männlich,,,,1822,1911,lokal,ökonomisch,Sonstige,,,
1359,Traugoth-Schmiedgen-Straße,Traugoth Schmiedgen,männlich,,,Gastwirt,1859,1933,lokal,ökonomisch,Sonstige,,,Straßenerbauer
1832,Kändlerstraße,Bernhard Adolf Kändler,männlich,,Dresden,Rittergutsbesitzer,,1880,lokal,ökonomisch,Sonstige,,,
1861,Theodorstraße,Theodor Zschimmer,männlich,,,Ziegeleibesitzer,,,lokal,ökonomisch,Sonstige,,,
1882,Quosdorfstraße,Friedrich August Quosdorf,männlich,,,,1840,1889,lokal,ökonomisch,Sonstige,,,
1316,Elisabethstraße,Elisabeth Klemm,weiblich,,,Ehefrau,,,lokal,ökonomisch,Sonstige,,,
1317,Emilienstraße,Emilie Kolbe,weiblich,,,,,,lokal,ökonomisch,Sonstige,,,
1351,Wilhelminenstraße,Wilhelmine Simming,weiblich,,,,,,lokal,ökonomisch,Sonstige,,,
1825,Ehrlichstraße,Johann Georg Ehrlich,männlich,Hennersdorf,Dresden,"Kaufmann, Politiker",1676,1743,lokal,ökonomisch,Stifter,,,
1840,Stangestraße,Nicolaus Stange,männlich,Reval,Dresden,"Staatsrat, Stifter",1819,1902,lokal,ökonomisch,Stifter,,,
1283,Enderstraße,Carl Ender,männlich,,,,1840,1914,national,ökonomisch,Stifter,,,
1299,Augustinstraße,Karl Gottlob Augustin,männlich,,,"Stifter, Wohltäter",1800,1870,lokal,ökonomisch,Stifter,,,
1329,Ritzenbergstraße,Ferdinand Eduard Theodor von Ritzenberg,männlich,,,"Rittergutsbesitzer, Stifter",,1849,lokal,ökonomisch,Stifter,,,
1333,Trobischstraße,Johann Heinrich Trobisch,männlich,,,Gutsbesitzer,1843,1918,lokal,ökonomisch,Stifter,,,
1341,Freystraße,Karl Friedrich August Frey,männlich,,,"Förster, Stifter",1816,1883,lokal,ökonomisch,Stifter,,,
1345,Heymelstraße,Adolph Heymel,männlich,,,"Konsul, Kaufmann",1822,1890,lokal,ökonomisch,Stifter,,,
1350,Nätherstraße,Johann Gottlieb Näther,männlich,,,"Gutsbesitzer, Stifter",,1884,lokal,ökonomisch,Stifter,,,
1382,Fritz-Arndt-Platz,Fritz Arndt,männlich,,,,,,lokal,ökonomisch,Stifter,,,
1400,Rudolf-Walther-Straße,Rudolf Walther,männlich,,,,1923,,national,ökonomisch,Stifter,,,
1785,Siebekingstraße,Gustav Wilhelm Hugo Siebeking,männlich,,,,1840,1893,lokal,ökonomisch,Stifter,,,
1786,Vollsackstraße,Georg Edmund Vollsack,männlich,,,"Kaufmann, Stifter",,1912,lokal,ökonomisch,Stifter,,,
1798,Liehrstraße,Carl Stephan Liehr,männlich,,,"Stifter, Wohltäter",1827,1892,lokal,ökonomisch,Stifter,,,
1799,Schoberstraße,Friedrich Immanuel Schober,männlich,,,Stifter,1760,1849,lokal,ökonomisch,Stifter,,,
1815,Hepkestraße,Bernhard Hepke,männlich,,,Kaufmann,,,lokal,ökonomisch,Stifter,,,
1831,Duckwitzstraße,Heinrich Eduard Duckwitz,männlich,,,,1797,1858,lokal,ökonomisch,Stifter,,,
1833,Thiemestraße,Karl Friedrich Ludwig Thieme,männlich,,,Arzt,1840,1918,lokal,ökonomisch,Stifter,,,
1842,Leumerstraße,Karl Gottlob Leumer,männlich,,Dresden,,1813,1877,lokal,ökonomisch,Stifter,,,
1848,Schädestraße,Hermann Schäde,männlich,,,,1831,1900,lokal,ökonomisch,Stifter,,,
1849,Knoopstraße,Wilhelm Knoop,männlich,,,,1836,1913,lokal,ökonomisch,Stifter,,,
1855,Hietzigstraße,Karl Adolph Hietzig,männlich,,,Steinbruchbesitzer,1824,1877,lokal,ökonomisch,Stifter,,,
1857,Vitzthumstraße,Rudolph Vitzthum von Apolda,männlich,,,,1572,1639,lokal,ökonomisch,Stifter,,,
1858,Keglerstraße,Hermann Ferdinand Kegler,männlich,,,Kaufmann,1838,1870,lokal,ökonomisch,Stifter,,,
1859,Rothermundtstraße,Julius Ludwig Rothermundt,männlich,,,,1827,1890,lokal,ökonomisch,Stifter,,,
1864,Tischerstraße,Ernst Traugott Tischer,männlich,,,,,1897,lokal,ökonomisch,Stifter,,,
1402,Schunckstraße,Hellene Schunck,weiblich,,,,1846,1913,lokal,ökonomisch,Stifter,,,
1774,Pohlandplatz,Auguste Elisabeth von Pohland,weiblich,,,Stifter,1832,1910,lokal,ökonomisch,Stifter,,,
1784,Haenel-Clauß-Platz,Sara Emilie Haenel-Claus,weiblich,,,,,1889,lokal,ökonomisch,Stifter,,,
1803,Silberweg,Helene Silber,weiblich,,,,,,lokal,ökonomisch,Stifter,,,
1820,Haenel-Clauß-Straße,Sara Emilie Haenel-Claus,weiblich,,Dresden,,,1889,lokal,ökonomisch,Stifter,,,
1824,Laurinstraße,Caroline Amalie Laurin,weiblich,,,,1798,1881,lokal,ökonomisch,Stifter,,,
1843,Hegerstraße,Amalie Wilhelmine Heger,weiblich,,Dresden,Stifter,1800,1877,lokal,ökonomisch,Stifter,,,
1860,Beilstraße,Eva Rosine Beil,weiblich,,,Stifter,1822,1897,lokal,ökonomisch,Stifter,,,
1337,Klingestraße,Alfred Klinger,männlich,,,Unternehme,1846,1910,lokal,ökonomisch,Stifter,,,
1550,Tittmannstraße,Karl Christian Tittmann,männlich,Grimma,Dresden,"Hochschullehrer, Theologe",1744,1820,lokal,religiös,Superintendent,,,
1168,Spittastraße,Philipp Spitta,männlich,Hannover,Burgdorf,"Theologe, Pastor, Dichter",1801,1859,national,religiös,Superintendent,evangelisch,,
1575,Löscherstraße,Valentin Ernst Löscher,männlich,Sondershausen,Dresden,Heiliges Römisches Reich Deutscher Nation,1673,1749,lokal,religiös,Superintendent,evangelisch,,
1314,Dora-Zschille-Straße,Dora Zschille,weiblich,,,Sänger,1906,1997,lokal,ökonomisch,Sonstige,,,
1486,Dore-Hoyer-Straße,Dore Hoyer,weiblich,Dresden,Berlin,"Tänzer, Choreograf",1911,1967,lokal,kulturell,Tänzer,,,
1066,Bünauplatz,Heinrich von Bünau,männlich,Weißenfels,Oßmannstedt,"Bibliophiler, Historiker",1697,1762,regional,wissenschaftlich,Geisteswissenschaftler,,,
1873,Valeria-Kratina-Weg,Valeria Kratina,weiblich,Dresden,,"Balletttänzer, Lehrer",1892,1983,lokal,kulturell,Tänzer,,,
1419,Mary-Wigman-Straße,Mary Wigman,weiblich,Hannover,West-Berlin,"Musikpädagoge, Tänzer, Choreograf, Hochschullehrer, Komponist",1886,1973,lokal,kulturell,Tänzer,,,
1487,Gret-Palucca-Straße,Gret Palucca,weiblich,München,Dresden,"Musikpädagoge, Tänzer, Choreograf, Hochschullehrer",1902,1993,lokal,kulturell,Tänzer,,,
1279,Siegmund-Loewe-Straße,Siegmund Loewe,männlich,Berlin,Sarasota,"Ingenieur, Unternehmer",1885,1962,national,ökonomisch,Unternehmer,,,
1475,Timaeusstraße,August Friedrich Timaeus,männlich,Celle,Dresden,Unternehmer,1794,1875,lokal,ökonomisch,Unternehmer,, ,
1313,Osterhausenstraße,Johann Georg von Osterhausen,männlich,,,,1505,1627,lokal,politisch,Sonstige,Monarchie,,
1167,Gustav-Hartmann-Straße,Gustav Hartmann,männlich,Chemnitz,Schäftlarn,"Unternehmensleiter, Unternehmer",1842,1910,lokal,ökonomisch,Unternehmer,,,
1040,Hermann-Mende-Straße,Otto Hermann Mende,männlich,Dorfhain,,Unternehmer,1885,1940,lokal,ökonomisch,Unternehmer,,,
1566,Burgkstraße,Arthur Dathe von Burgk,männlich,Dresden,Roßthal,"Unternehmer, Politiker",1823,1897,lokal,ökonomisch,Unternehmer,,,
1381,Walter-Peters-Straße,Walter Peters,männlich,,,,,1944,national,politisch,Sonstige,NS-Widerstand,,
1697,Küntzelmannstraße,Ludwig Küntzelmann,männlich,Dresden,,Industrieller,1826,1881,lokal,ökonomisch,Unternehmer,,,
1751,Clemens-Müller-Straße,Clemens Müller,männlich,Dresden,Dresden,"Entomologe, Unternehmer",1828,1902,lokal,ökonomisch,Unternehmer,,,
1203,Wilhelm-Wolf-Straße,Wilhelm Wolff,männlich,,Manchester,"Revolutionär, Journalist, Schulmeister, Politiker, Schriftsteller",1809,1864,national,politisch,Sonstige,Sozialismus/Kommunismus,,
1370,Herbert-Barthel-Straße,Herbert Barthel,männlich,,,,,1933,lokal,politisch,Sonstige,Sozialismus/Kommunismus,,Name falsch geschrieben
1334,Gustav-Richter-Straße,Gustav Richter,männlich,,,Arbeiter,1890,1942,lokal,politisch,Sonstige,"Sozialismus/Kommunismus, NS-Widerstand",KPD,
1651,Bienertstraße,Gottlieb Traugott Bienert,männlich,Eschdorf,Dresden,"Müller, Unternehmer",1813,1894,lokal,ökonomisch,Unternehmer,,,
1336,Luboldtstraße,Rudolf August Luboldt,männlich,Gera,Weißer Hirsch,"Apotheker, Unternehmer",1831,1894,lokal,ökonomisch,Unternehmer,,,
1817,Schlüterstraße,Franz Schlüter,männlich,Goslar,Dresden,"Kaufmann, Unternehmer",1833,1901,lokal,ökonomisch,Unternehmer,,,
1793,Hedwig-Langner-Weg,Hedwig Langner,weiblich,Großenhain,Dresden,Unternehmer,1870,1945,lokal,ökonomisch,Unternehmer,,,
1767,Jordanstraße,Gottfried Heinrich Christoph Jordan,männlich,Hasserode,Dresden,"Unternehme, Schokoladier, Stadtverordneter",1791,1860,lokal,ökonomisch,Unternehmer,,,
1416,Harkortstraße,Gustav Harkort,männlich,Haus Harkorten,Leipzig,"Bankier, Politiker",1795,1865,lokal,ökonomisch,Unternehmer,,,
1777,Bodemerweg,Jacob Georg Bodemer,männlich,Leipzig,Pillnitz,"Philanthrop, Unternehmer",1807,1888,lokal,ökonomisch,Unternehmer,,,
1169,Siemensstraße,Werner von Siemens,männlich,Lenthe,Charlottenburg,"Eisenbahningenieur, Erfinder, Militäringenieur, Unternehmer, Politiker, Ingenieur",1816,1892,national,ökonomisch,Unternehmer,,,
1411,Eschebachstraße,Carl Eschebach,männlich,Lutherstadt Wittenberg,Monte-Carlo,"Kunstsammler, Unternehmer",1842,1905,lokal,ökonomisch,Unternehmer,,,
926,Lingnerallee,Karl August Lingner,männlich,Magdeburg,Berlin,Unternehmer,1861,1916,lokal,ökonomisch,Unternehmer,,,
927,Lingnerplatz,Karl August Lingner,männlich,Magdeburg,Berlin,Unternehmer,1861,1916,lokal,ökonomisch,Unternehmer,,,
1481,Gehestraße,Franz Ludwig Gehe,männlich,Oschatz,Dresden,"Philanthrop, Unternehmer",1810,1882,lokal,ökonomisch,Unternehmer,,,
1032,Hugo-Junkers-Ring,Hugo Junkers,männlich,Rheydt,Gauting,"Flugingenieur, Hochschullehrer, Erfinder, Ingenieur",1859,1935,national,ökonomisch,Unternehmer,,,
1044,Eugen-Dieterich-Straße,Eugen Dieterich,männlich,Waltershausen,Helfenberg,"Chemiker, Unternehmer",1840,1904,lokal,ökonomisch,Unternehmer,,,
896,Carl-Zeiß-Straße,Carl Zeiß,männlich,Weimar,Jena,"Physiker, Unternehmer, Ingenieur, Fotograf",1816,1888,national,ökonomisch,Unternehmer,,,
1827,Trentzschweg,Karl Friedrich Trentzsch,männlich,,,"Müller, Gastwirt",1822,1887,lokal,ökonomisch,Unternehmer,,,
950,Georg-Marwitz-Straße,Georg Marwitz,männlich,,,Kaufmann,1854,1923,lokal,ökonomisch,Unternehmer,,,
1322,Collenbuschstraße,Adolph Collenbusch,männlich,,,Kommerzienrat,1841,1921,lokal,ökonomisch,Unternehmer,,,
1800,Robert-Berndt-Straße,Robert Berndt,männlich,,,Bauunternehmer,,,lokal,ökonomisch,Unternehmer,,,
1812,Bramschstraße,Johann Ludwig Bramsch,männlich,,Kiel,Unternehmer,1811,1877,lokal,ökonomisch,Unternehmer,,,
1830,Geblerstraße,Johann Heinrich Moritz Gebler,männlich,,,Seifensieder,,1879,lokal,ökonomisch,Unternehmer,,,
1876,Am Bramschkontor,Johann Ludwig Bramsch,männlich,,Kiel,Unternehmer,1811,1877,lokal,ökonomisch,Unternehmer,,,
1368,Heinrich-Klemm-Weg,Heinrich Klemm,männlich,Altfranken,,"Verleger, Bibliothekar",1819,1886,lokal,ökonomisch,Verleger,,,
1005,Brockhausstraße,Friedrich Arnold Brockhaus,männlich,Dortmund,Leipzig,"Buchhändler, Verleger",1772,1823,regional,ökonomisch,Verleger,,,
1570,Arnoldstraße,Johann Christoph Arnold,männlich,Hartmannsdorf,Dresden,"Verleger, Schriftsteller",1763,1847,lokal,ökonomisch,Verleger,,,
989,Meinholdstraße,Carl Christian Meinhold,männlich,Marienberg,,Verleger,1740,1827,lokal,ökonomisch,Verleger,,,
1638,Güntzplatz,Justus Friedrich Güntz,männlich,Wurzen,Dresden,Verleger,1801,1875,lokal,kulturell,Verleger,,,
1407,Bernhardstraße,Bernhard von Lindenau,männlich,Altenburg,Altenburg,"Astronom, Politiker, Minister",1779,1854,lokal,politisch,,,,
1128,Anton-Weck-Straße,Anton Weck,männlich,Annaberg-Buchholz,Bautzen,"Archivar, Schriftsteller",1623,1680,lokal,administrativ,,Monarchie,,
1656,Klengelstraße,Wolf Caspar von Klengel,männlich,Dresden,Dresden,"Generalunternehmer, Baumeister, Illustrator, Dienstherr, Offizier, Architekt",1630,1691,lokal,administrativ,,,,
1826,Burgsdorffstraße,Curt Ludwig Franz von Burgsdorff,männlich,Dresden,,Politiker,1849,1922,lokal,administrativ,,,,
1442,Fritz-Löffler-Straße,Fritz Löffler,männlich,Dresden,Dresden,"Musikwissenschaftler, Kunsthistoriker",1899,1988,lokal,administrativ,,,,
1443,Königsheimplatz,Arthur Willibald Königsheim,männlich,Dresden,Blasewitz,"Dienstherr, Jurist",1816,1886,lokal,administrativ,,,,
1753,Klettestraße,Hermann Klette,männlich,Dresden,Dresden,Bauingenieur,1847,1909,lokal,administrativ,,,,
1063,Reuningstraße,Theodor Reuning,männlich,Echzell,Cunnersdorf,Landwirt,1807,1876,lokal,administrativ,,,,
1794,Stöckelstraße,Johannes Georg Stöckel,männlich,Frank,Dresden,,1855,1923,lokal,administrativ,,,,
1642,Baudissinstraße,Wolf Heinrich von Baudissin,männlich,Kopenhagen,Dresden,"Linguist, Übersetzer, Diplomat, Schriftsteller",1789,1878,lokal,administrativ,,,,
1829,Schedlichstraße,Franz Emil Schedlich,männlich,Rochlitz,Dresden,,1847,1890,lokal,administrativ,,Mieterverein,,
893,Stephanstraße,Heinrich von Stephan,männlich,Słupsk,Berlin,Beamter,1831,1897,national,administrativ,,,,
1828,Rahnstraße,Johannes Rahn,männlich,Tiegenhagen,Dresden,Pädagoge,1850,1915,lokal,administrativ,,Mieterverein,,
1886,Arltstraße,Max Ludwig Arlt,männlich,Wachwitz,Dresden,Architekt,1876,1933,lokal,administrativ,,,,
1285,Hechtstraße,August Hecht,männlich,,,,,1743,lokal,administrativ,,,,
1295,Thielaustraße,Ernst Florian von Thielau,männlich,,,,,,lokal,administrativ,,,,
1301,Beckerstraße,Karl Friedrich Wilhelm Becker,männlich,,,,1841,1901,lokal,politisch,Sonstige,,,
1806,Hilbertstraße,Carl Hilbert,männlich,,,,1848,1923,lokal,politisch,Sonstige,,,
1365,Hans-Schäfer-Weg,Hans Schäfer,männlich,,,Kantor,1912,1984,lokal,religiös,Sonstige,,,
1417,Hans-Fromm-Straße,Hans Fromm,männlich,,,Organist,1937,1982,lokal,religiös,Sonstige,,,
1096,Rankestraße,Leopold von Ranke,männlich,Wiehe,Berlin,"Akademiker, Hochschullehrer, Historiker, Schriftsteller",1795,1886,national,wissenschaftlich,Geisteswissenschaftler,,,
1436,Fetscherstraße,Rainer Fetscher,männlich,Wien,Dresden,"Genetiker, Hochschullehrer, Arzt",1895,1945,lokal,wissenschaftlich,Mediziner,,,
1470,Fetscherplatz,Rainer Fetscher,männlich,Wien,Dresden,"Genetiker, Hochschullehrer, Arzt",1895,1945,lokal,wissenschaftlich,Mediziner,,,
886,Pestalozziplatz,Johann Heinrich Pestalozzi,männlich,Zürich,Brugg,Pädagoge,1746,1827,international,wissenschaftlich,Pädagoge,,,
988,Pestalozzistraße,Johann Heinrich Pestalozzi,männlich,Zürich,Brugg,Pädagoge,1746,1827,international,wissenschaftlich,Pädagoge,,,
1348,Grohmannstraße,Johann Samuel Grohmann,männlich,,,"Chronist, Heimatforscher",1759,1835,lokal,wissenschaftlich,Geisteswissenschaftler,,,
961,Mathias-Oeder-Straße,Matthias Oeder,männlich,,,"Markscheider, Kartograf, Vermesser",1600,1614,lokal,wissenschaftlich,Ingenieur,,,
1356,Tauberthstraße,Otto Volkmar Tauberth,männlich,,,Ingenieur,1816,1871,lokal,wissenschaftlich,Ingenieur,,,
1782,Maystraße,Christian Julius May,männlich,,,Jurist,,1893,lokal,wissenschaftlich,Jurist,,,
1300,Bachmannstraße,Paul Bachmann,männlich,,,,1871,1923,lokal,wissenschaftlich,Mediziner,,,
1816,Junghansstraße,Eugen Ferdinand Junghans,männlich,,,Apotheker,,1900,lokal,wissenschaftlich,Mediziner,,,
903,Halleystraße,Edmond Halley,männlich,,Greenwich,"Geophysiker, Meteorologe, Philosoph, Kartograf, Hochschullehrer, Klimawissenschaftler, Mathematiker, Physiker, Astronom",1656,1742,international,wissenschaftlich,Naturwissenschaftler,,,
1389,Max-Schwan-Straße,Max Schwan,männlich,,,"Schulleiter, Lehrer",,1952,lokal,wissenschaftlich,Chronist,,,
1403,Seeligstraße,Hermann Theodor Seelig,männlich,,,,1850,1904,lokal,wissenschaftlich,Chronist,,,
1364,Halankweg,Arthur Curt Halank,männlich,,,Lehrer,1865,1926,lokal,wissenschaftlich,Pädagoge,,,
1384,Leuschkestraße,Alfred Leuschke,männlich,,,Lehrer,1845,1932,lokal,wissenschaftlich,Pädagoge,,,
1398,Robert-Weber-Straße,Robert Weber,männlich,,Dölzschen,,,1924,lokal,wissenschaftlich,Pädagoge,,,
1771,Mohnstraße,Christian Gottlieb Mohn,männlich,,,Lehrer,1811,1881,lokal,wissenschaftlich,Pädagoge,,,
1809,Eduard-Stübler-Straße,Eduard Stübler,männlich,,,,1809,1867,lokal,wissenschaftlich,Pädagoge,,,
3168,Meinhardtweg,Karl August Meinhardt,männlich,,,"Lehrer, Organist, Kantor",1767,1841,lokal,wissenschaftlich,Pädagoge,,,
1321,Christian-Sültze-Straße,Christian Sültze,männlich,,,"Chronist, Heimatforscher, Baumeister",1666,,lokal,wissenschaftlich,Chronist,,,
1352,Rosenbergstraße,Georg Otto Franz Baron von Rosenberg,männlich,,,,,,lokal,,,Monarchie,,
1287,Rudolfstraße,,männlich,,,,,,,,,,,
1305,Ludwigstraße,,männlich,,,,,,,,,,,
1310,Karasstraße,Nikolaus Karas,männlich,,,Lehnsherr,,,lokal,politisch,Sonstige,,,
3153,Alexanderstraße,,männlich,,,,,,,,,,,
3162,Johannesweg,,männlich,,,,,,,,,,,
3199,Friedrich-Böttcher-Weg,Friedrich Böttcher,männlich,,,,,,,,,,,
1312,Dorotheenstraße (OW),Dorothee Arndt,weiblich,,,,1892,1980,lokal,,,,,
1284,Paulstraße,,männlich,,,,,,lokal,,,,,
3199,Friedrich-Böttcher-Weg,Friedrich Böttcher,männlich,,,,1886,1960,,,,,,
